date,metric,avg,total,count
2023-06-18,Steps,131.48837209302326,5654.0,43
2023-06-19,Sleep,,0.0,6
2023-06-19,Steps,86.13157894736842,3273.0,38
2023-06-20,Sleep,,0.0,21
2023-06-20,Steps,80.11111111111111,2884.0,36
2023-06-21,Sleep,,0.0,3
2023-06-21,Steps,119.21621621621621,4411.0,37
2023-06-22,Sleep,,0.0,13
2023-06-22,Steps,179.8235294117647,6114.0,34
2023-06-23,Sleep,,0.0,5
2023-06-23,Steps,105.70967741935483,3277.0,31
2023-06-24,Sleep,,0.0,3
2023-06-24,Steps,175.425,7017.0,40
2023-06-25,Steps,129.33333333333334,1552.0,12
2023-06-26,Sleep,,0.0,6
2023-06-26,Steps,65.81818181818181,2172.0,33
2023-06-27,Sleep,,0.0,19
2023-06-27,Steps,114.01960784313725,5815.0,51
2023-06-28,Sleep,,0.0,6
2023-06-28,Steps,168.30769230769232,8752.0,52
2023-06-29,Sleep,,0.0,3
2023-06-29,Steps,207.32075471698113,10988.0,53
2023-06-30,Sleep,,0.0,31
2023-06-30,Steps,57.64102564102564,2248.0,39
2023-07-01,Sleep,,0.0,5
2023-07-01,Steps,114.88235294117646,3906.0,34
2023-07-02,Sleep,,0.0,2
2023-07-02,Steps,61.1578947368421,1162.0,19
2023-07-03,Sleep,,0.0,3
2023-07-03,Steps,146.4,4392.0,30
2023-07-04,Sleep,,0.0,12
2023-07-04,Steps,174.67567567567568,6463.0,37
2023-07-05,Sleep,,0.0,5
2023-07-05,Steps,127.43589743589743,4970.0,39
2023-07-06,Sleep,,0.0,5
2023-07-06,Steps,136.35294117647058,4636.0,34
2023-07-07,Sleep,,0.0,8
2023-07-07,Steps,186.6,8397.0,45
2023-07-08,Sleep,,0.0,10
2023-07-08,Steps,110.01960784313725,5611.0,51
2023-07-09,Sleep,,0.0,17
2023-07-09,Steps,222.9777777777778,10034.0,45
2023-07-10,Sleep,,0.0,18
2023-07-10,Steps,190.72093023255815,8201.0,43
2023-07-11,Sleep,,0.0,22
2023-07-11,Steps,161.7659574468085,7603.0,47
2023-07-12,Sleep,,0.0,4
2023-07-12,Steps,160.02631578947367,6081.0,38
2023-07-13,Sleep,,0.0,7
2023-07-13,Steps,239.66071428571428,13421.0,56
2023-07-14,Sleep,,0.0,2
2023-07-14,Steps,81.03448275862068,2350.0,29
2023-07-15,Sleep,,0.0,14
2023-07-15,Steps,70.2,2808.0,40
2023-07-16,Sleep,,0.0,1
2023-07-16,Steps,88.425,3537.0,40
2023-07-17,Sleep,,0.0,4
2023-07-17,Steps,137.25,7686.0,56
2023-07-18,Sleep,,0.0,22
2023-07-18,Steps,128.61818181818182,7074.0,55
2023-07-19,Sleep,,0.0,19
2023-07-19,Steps,212.82608695652175,9790.0,46
2023-07-20,Sleep,,0.0,7
2023-07-20,Steps,305.2105263157895,11598.0,38
2023-07-21,Sleep,,0.0,7
2023-07-21,Steps,322.5853658536585,13226.0,41
2023-07-22,Sleep,,0.0,10
2023-07-22,Steps,118.79545454545455,5227.0,44
2023-07-23,Sleep,,0.0,1
2023-07-23,Steps,220.0566037735849,11663.0,53
2023-07-24,Sleep,,0.0,13
2023-07-24,Steps,343.075,13723.0,40
2023-07-25,Sleep,,0.0,62
2023-07-25,Steps,220.66666666666666,8606.0,39
2023-07-26,Sleep,,0.0,6
2023-07-26,Steps,147.9,5916.0,40
2023-07-27,Sleep,,0.0,14
2023-07-27,Steps,61.75757575757576,2038.0,33
2023-07-28,Sleep,,0.0,5
2023-07-28,Steps,322.0,18676.0,58
2023-07-29,Sleep,,0.0,6
2023-07-29,Steps,179.6734693877551,8804.0,49
2023-07-30,Sleep,,0.0,9
2023-07-30,Steps,108.42424242424242,3578.0,33
2023-07-31,Sleep,,0.0,26
2023-07-31,Steps,308.219512195122,12637.0,41
2023-08-01,Sleep,,0.0,35
2023-08-01,Steps,53.51724137931034,1552.0,29
2023-08-02,Sleep,,0.0,15
2023-08-02,Steps,185.56521739130434,8536.0,46
2023-08-03,Sleep,,0.0,6
2023-08-03,Steps,370.6341463414634,15196.0,41
2023-08-04,Sleep,,0.0,4
2023-08-04,Steps,101.35714285714286,4257.0,42
2023-08-05,Sleep,,0.0,21
2023-08-05,Steps,57.357142857142854,2409.0,42
2023-08-06,Steps,194.88888888888889,7016.0,36
2023-08-07,Sleep,,0.0,4
2023-08-07,Steps,213.97222222222223,7703.0,36
2023-08-08,Sleep,,0.0,7
2023-08-08,Steps,296.1190476190476,12437.0,42
2023-08-09,Sleep,,0.0,7
2023-08-09,Steps,283.89130434782606,13059.0,46
2023-08-10,Sleep,,0.0,2
2023-08-10,Steps,268.9230769230769,13984.0,52
2023-08-11,Sleep,,0.0,5
2023-08-11,Steps,287.25531914893617,13501.0,47
2023-08-12,Sleep,,0.0,7
2023-08-12,Steps,178.4313725490196,9100.0,51
2023-08-13,Sleep,,0.0,29
2023-08-13,Steps,127.62962962962963,3446.0,27
2023-08-14,Sleep,,0.0,4
2023-08-14,Steps,233.51020408163265,11442.0,49
2023-08-15,Sleep,,0.0,10
2023-08-15,Steps,423.35849056603774,22438.0,53
2023-08-16,Sleep,,0.0,16
2023-08-16,Steps,154.73170731707316,6344.0,41
2023-08-17,Sleep,,0.0,56
2023-08-17,Steps,163.68852459016392,9985.0,61
2023-08-18,Sleep,,0.0,11
2023-08-18,Steps,153.04444444444445,6887.0,45
2023-08-19,Sleep,,0.0,5
2023-08-19,Steps,207.19444444444446,7459.0,36
2023-08-20,Sleep,,0.0,8
2023-08-20,Steps,164.0754716981132,8696.0,53
2023-08-21,Sleep,,0.0,7
2023-08-21,Steps,148.51162790697674,6386.0,43
2023-08-22,Sleep,,0.0,6
2023-08-22,Steps,154.18,7709.0,50
2023-08-23,Sleep,,0.0,2
2023-08-23,Steps,329.92452830188677,17486.0,53
2023-08-24,Sleep,,0.0,11
2023-08-24,Steps,290.0689655172414,16824.0,58
2023-08-25,Sleep,,0.0,8
2023-08-25,Steps,306.0,15606.0,51
2023-08-26,Sleep,,0.0,5
2023-08-26,Steps,271.6829268292683,11139.0,41
2023-08-27,Sleep,,0.0,18
2023-08-27,Steps,178.32432432432432,6598.0,37
2023-08-28,Sleep,,0.0,18
2023-08-28,Steps,286.1458333333333,13735.0,48
2023-08-29,Sleep,,0.0,8
2023-08-29,Steps,315.2307692307692,16392.0,52
2023-08-30,Sleep,,0.0,10
2023-08-30,Steps,408.6212121212121,26969.0,66
2023-08-31,Sleep,,0.0,19
2023-08-31,Steps,231.08163265306123,11323.0,49
2023-09-01,Sleep,,0.0,11
2023-09-01,Steps,237.2,11860.0,50
2023-09-02,Sleep,,0.0,4
2023-09-02,Steps,163.5686274509804,8342.0,51
2023-09-03,Sleep,,0.0,5
2023-09-03,Steps,178.38888888888889,9633.0,54
2023-09-04,Sleep,,0.0,8
2023-09-04,Steps,290.8484848484849,19196.0,66
2023-09-05,Sleep,,0.0,6
2023-09-05,Steps,338.4807692307692,17601.0,52
2023-09-06,Sleep,,0.0,4
2023-09-06,Steps,283.98039215686276,14483.0,51
2023-09-07,Sleep,,0.0,6
2023-09-07,Steps,220.9056603773585,11708.0,53
2023-09-08,Sleep,,0.0,6
2023-09-08,Steps,408.04347826086956,18770.0,46
2023-09-09,Sleep,,0.0,2
2023-09-09,Steps,280.80392156862746,14321.0,51
2023-09-10,Sleep,,0.0,4
2023-09-10,Steps,123.85,4954.0,40
2023-09-11,Sleep,,0.0,1
2023-09-11,Steps,366.94117647058823,18714.0,51
2023-09-12,Sleep,,0.0,4
2023-09-12,Steps,465.1034482758621,26976.0,58
2023-09-13,Sleep,,0.0,5
2023-09-13,Steps,303.47058823529414,15477.0,51
2023-09-14,Sleep,,0.0,23
2023-09-14,Steps,149.8181818181818,8240.0,55
2023-09-15,Sleep,,0.0,43
2023-09-15,Steps,278.21666666666664,16693.0,60
2023-09-16,Sleep,,0.0,65
2023-09-16,Steps,184.73684210526315,7020.0,38
2023-09-17,Sleep,,0.0,24
2023-09-17,Steps,221.64,11082.0,50
2023-09-18,Sleep,,0.0,5
2023-09-18,Steps,247.90384615384616,12891.0,52
2023-09-19,Sleep,,0.0,4
2023-09-19,Steps,318.1923076923077,16546.0,52
2023-09-20,Sleep,,0.0,9
2023-09-20,Steps,316.6666666666667,14250.0,45
2023-09-21,Sleep,,0.0,4
2023-09-21,Steps,279.3859649122807,15925.0,57
2023-09-22,Sleep,,0.0,11
2023-09-22,Steps,325.43243243243245,12041.0,37
2023-09-23,Sleep,,0.0,3
2023-09-23,Steps,274.9024390243902,11271.0,41
2023-09-24,Sleep,,0.0,7
2023-09-24,Steps,402.36842105263156,15290.0,38
2023-09-25,Sleep,,0.0,3
2023-09-25,Steps,407.3695652173913,18739.0,46
2023-09-26,Sleep,,0.0,3
2023-09-26,Steps,323.8181818181818,14248.0,44
2023-09-27,Sleep,,0.0,16
2023-09-27,Steps,399.8780487804878,16395.0,41
2023-09-28,Sleep,,0.0,23
2023-09-28,Steps,347.9074074074074,18787.0,54
2023-09-29,Sleep,,0.0,125
2023-09-29,Steps,299.031746031746,18839.0,63
2023-09-30,Sleep,,0.0,11
2023-09-30,Steps,211.78181818181818,11648.0,55
2023-10-01,Sleep,,0.0,3
2023-10-01,Steps,305.48148148148147,8248.0,27
2023-10-02,Sleep,,0.0,7
2023-10-02,Steps,416.4418604651163,17907.0,43
2023-10-03,Sleep,,0.0,3
2023-10-03,Steps,445.6304347826087,20499.0,46
2023-10-04,Sleep,,0.0,4
2023-10-04,Steps,433.0566037735849,22952.0,53
2023-10-05,Sleep,,0.0,3
2023-10-05,Steps,297.11290322580646,18421.0,62
2023-10-06,Sleep,,0.0,18
2023-10-06,Steps,304.04347826086956,13986.0,46
2023-10-07,Sleep,,0.0,35
2023-10-07,Steps,283.8666666666667,12774.0,45
2023-10-08,Sleep,,0.0,6
2023-10-08,Steps,310.6774193548387,9631.0,31
2023-10-09,Sleep,,0.0,23
2023-10-09,Steps,332.9574468085106,15649.0,47
2023-10-10,Sleep,,0.0,11
2023-10-10,Steps,319.72972972972974,11830.0,37
2023-10-11,Sleep,,0.0,4
2023-10-11,Steps,273.7894736842105,10404.0,38
2023-10-12,Sleep,,0.0,3
2023-10-12,Steps,292.17543859649123,16654.0,57
2023-10-13,Sleep,,0.0,1
2023-10-13,Steps,321.92857142857144,13521.0,42
2023-10-14,Sleep,,0.0,5
2023-10-14,Steps,217.2941176470588,7388.0,34
2023-10-15,Sleep,,0.0,3
2023-10-15,Steps,320.14285714285717,8964.0,28
2023-10-16,Sleep,,0.0,3
2023-10-16,Steps,304.7073170731707,12493.0,41
2023-10-17,Sleep,,0.0,2
2023-10-17,Steps,294.3658536585366,12069.0,41
2023-10-18,Sleep,,0.0,10
2023-10-18,Steps,179.0,5191.0,29
2023-10-19,Sleep,,0.0,30
2023-10-19,Steps,352.88,8822.0,25
2023-10-20,Sleep,,0.0,10
2023-10-20,Steps,284.5135135135135,10527.0,37
2023-10-21,Sleep,,0.0,85
2023-10-21,Steps,95.74193548387096,2968.0,31
2023-10-22,Sleep,,0.0,10
2023-10-22,Steps,49.26315789473684,936.0,19
2023-10-23,Sleep,,0.0,5
2023-10-23,Steps,359.0,12565.0,35
2023-10-24,Sleep,,0.0,8
2023-10-24,Steps,270.97435897435895,10568.0,39
2023-10-25,Sleep,,0.0,18
2023-10-25,Steps,328.5813953488372,14129.0,43
2023-10-26,Sleep,,0.0,18
2023-10-26,Steps,154.28205128205127,6017.0,39
2023-10-27,Sleep,,0.0,27
2023-10-27,Steps,273.97297297297297,10137.0,37
2023-10-28,Sleep,,0.0,20
2023-10-28,Steps,60.458333333333336,1451.0,24
2023-10-29,Sleep,,0.0,25
2023-10-29,Steps,254.44,6361.0,25
2023-10-30,Sleep,,0.0,7
2023-10-30,Steps,237.3783783783784,8783.0,37
2023-10-31,Sleep,,0.0,3
2023-10-31,Steps,296.5689655172414,17201.0,58
2023-11-01,Sleep,,0.0,3
2023-11-01,Steps,383.57575757575756,12658.0,33
2023-11-02,Sleep,,0.0,18
2023-11-02,Steps,246.7741935483871,7650.0,31
2023-11-03,Sleep,,0.0,49
2023-11-03,Steps,286.38709677419354,8878.0,31
2023-11-04,Sleep,,0.0,6
2023-11-04,Steps,40.470588235294116,688.0,17
2023-11-05,Sleep,,0.0,14
2023-11-05,Steps,70.84848484848484,2338.0,33
2023-11-06,Sleep,,0.0,11
2023-11-06,Steps,257.9130434782609,11864.0,46
2023-11-07,Sleep,,0.0,15
2023-11-07,Steps,269.54716981132077,14286.0,53
2023-11-08,Sleep,,0.0,7
2023-11-08,Steps,131.17948717948718,5116.0,39
2023-11-09,Sleep,,0.0,5
2023-11-09,Steps,307.0,13815.0,45
2023-11-10,Sleep,,0.0,31
2023-11-10,Steps,312.75,15012.0,48
2023-11-11,Sleep,,0.0,125
2023-11-11,Steps,288.9107142857143,16179.0,56
2023-11-12,Sleep,,0.0,33
2023-11-12,Steps,189.7674418604651,8160.0,43
2023-11-13,Sleep,,0.0,19
2023-11-13,Steps,362.48979591836735,17762.0,49
2023-11-14,Sleep,,0.0,5
2023-11-14,Steps,402.2105263157895,15284.0,38
2023-11-15,Sleep,,0.0,35
2023-11-15,Steps,415.55555555555554,26180.0,63
2023-11-16,Sleep,,0.0,35
2023-11-16,Steps,234.27659574468086,11011.0,47
2023-11-17,Sleep,,0.0,30
2023-11-17,Steps,322.7708333333333,15493.0,48
2023-11-18,Sleep,,0.0,38
2023-11-18,Steps,69.25,554.0,8
2023-11-19,Sleep,,0.0,9
2023-11-19,Steps,107.65789473684211,4091.0,38
2023-11-20,Sleep,,0.0,12
2023-11-20,Steps,395.125,12644.0,32
2023-11-21,Sleep,,0.0,6
2023-11-21,Steps,317.82758620689657,9217.0,29
2023-11-22,Sleep,,0.0,10
2023-11-22,Steps,238.3030303030303,7864.0,33
2023-11-23,Sleep,,0.0,11
2023-11-23,Steps,378.1860465116279,16262.0,43
2023-11-24,Sleep,,0.0,6
2023-11-24,Steps,84.33333333333333,1265.0,15
2023-11-25,Sleep,,0.0,11
2023-11-25,Steps,91.65217391304348,2108.0,23
2023-11-26,Sleep,,0.0,22
2023-11-26,Steps,197.44444444444446,7108.0,36
2023-11-27,Sleep,,0.0,8
2023-11-27,Steps,307.15,12286.0,40
2023-11-28,Sleep,,0.0,4
2023-11-28,Steps,286.3666666666667,8591.0,30
2023-11-29,Sleep,,0.0,1
2023-11-29,Steps,281.6060606060606,9293.0,33
2023-11-30,Sleep,,0.0,18
2023-11-30,Steps,201.7872340425532,9484.0,47
2023-12-01,Sleep,,0.0,8
2023-12-01,Steps,474.3333333333333,22768.0,48
2023-12-02,Sleep,,0.0,8
2023-12-02,Steps,151.16666666666666,2721.0,18
2023-12-03,Sleep,,0.0,9
2023-12-03,Steps,111.9,3357.0,30
2023-12-04,Sleep,,0.0,12
2023-12-04,Steps,427.46,21373.0,50
2023-12-05,Sleep,,0.0,18
2023-12-05,Steps,177.6818181818182,3909.0,22
2023-12-06,Sleep,,0.0,26
2023-12-06,Steps,212.38888888888889,3823.0,18
2023-12-07,Sleep,,0.0,8
2023-12-07,Steps,241.96875,7743.0,32
2023-12-08,Sleep,,0.0,7
2023-12-08,Steps,86.08695652173913,1980.0,23
2023-12-09,Sleep,,0.0,4
2023-12-09,Steps,252.89743589743588,9863.0,39
2023-12-10,Sleep,,0.0,12
2023-12-10,Steps,165.96875,5311.0,32
2023-12-11,Sleep,,0.0,27
2023-12-11,Steps,455.5348837209302,19588.0,43
2023-12-12,Sleep,,0.0,27
2023-12-12,Steps,211.5,5922.0,28
2023-12-13,Sleep,,0.0,86
2023-12-13,Steps,95.95,3838.0,40
2023-12-14,Sleep,,0.0,156
2023-12-14,Steps,365.0208333333333,17521.0,48
2023-12-15,Sleep,,0.0,33
2023-12-15,Steps,205.5142857142857,7193.0,35
2023-12-16,Sleep,,0.0,11
2023-12-16,Steps,253.45454545454547,8364.0,33
2023-12-17,Sleep,,0.0,22
2023-12-17,Steps,260.89130434782606,12001.0,46
2023-12-18,Sleep,,0.0,75
2023-12-18,Steps,224.3846153846154,5834.0,26
2023-12-19,Sleep,,0.0,91
2023-12-19,Steps,242.22222222222223,10900.0,45
2023-12-20,Sleep,,0.0,228
2023-12-20,Steps,127.03448275862068,7368.0,58
2023-12-21,Sleep,,0.0,44
2023-12-21,Steps,161.46153846153845,8396.0,52
2023-12-22,Sleep,,0.0,116
2023-12-22,Steps,168.41176470588235,8589.0,51
2023-12-23,Sleep,,0.0,105
2023-12-23,Steps,293.4237288135593,17312.0,59
2023-12-24,Sleep,,0.0,172
2023-12-24,Steps,67.03030303030303,2212.0,33
2023-12-25,Sleep,,0.0,18
2023-12-25,Steps,166.7391304347826,3835.0,23
2023-12-26,Sleep,,0.0,7
2023-12-26,Steps,208.57575757575756,6883.0,33
2023-12-27,Sleep,,0.0,10
2023-12-27,Steps,387.4,13559.0,35
2023-12-28,Sleep,,0.0,19
2023-12-28,Steps,92.72340425531915,4358.0,47
2023-12-29,Sleep,,0.0,27
2023-12-29,Steps,164.93333333333334,7422.0,45
2023-12-30,Sleep,,0.0,31
2023-12-30,Steps,171.27659574468086,8050.0,47
2023-12-31,Sleep,,0.0,119
2023-12-31,Steps,131.28571428571428,4595.0,35
2024-01-01,Sleep,,0.0,19
2024-01-01,Steps,125.87096774193549,3902.0,31
2024-01-02,Sleep,,0.0,1
2024-01-02,Steps,147.70833333333334,3545.0,24
2024-01-03,Sleep,,0.0,18
2024-01-03,Steps,299.78125,9593.0,32
2024-01-04,Sleep,,0.0,9
2024-01-04,Steps,122.89189189189189,4547.0,37
2024-01-05,Sleep,,0.0,13
2024-01-05,Steps,65.72,1643.0,25
2024-01-06,Sleep,,0.0,11
2024-01-06,Steps,115.74285714285715,4051.0,35
2024-01-07,Sleep,,0.0,13
2024-01-07,Steps,134.03571428571428,3753.0,28
2024-01-08,Sleep,,0.0,14
2024-01-08,Steps,346.6969696969697,11441.0,33
2024-01-09,Sleep,,0.0,8
2024-01-09,Steps,211.96774193548387,6571.0,31
2024-01-10,Sleep,,0.0,7
2024-01-10,Steps,227.39473684210526,8641.0,38
2024-01-11,Sleep,,0.0,5
2024-01-11,Steps,204.61111111111111,7366.0,36
2024-01-12,Sleep,,0.0,3
2024-01-12,Steps,343.05,6861.0,20
2024-01-13,Sleep,,0.0,10
2024-01-13,Steps,215.74358974358975,8414.0,39
2024-01-14,Sleep,,0.0,56
2024-01-14,Steps,49.45454545454545,544.0,11
2024-01-15,Sleep,,0.0,21
2024-01-15,Steps,207.61702127659575,9758.0,47
2024-01-16,Sleep,,0.0,24
2024-01-16,Steps,378.69767441860466,16284.0,43
2024-01-17,Sleep,,0.0,35
2024-01-17,Steps,305.93023255813955,13155.0,43
2024-01-18,Sleep,,0.0,116
2024-01-18,Steps,353.94871794871796,13804.0,39
2024-01-19,Sleep,,0.0,5
2024-01-19,Steps,248.82857142857142,8709.0,35
2024-01-20,Sleep,,0.0,5
2024-01-20,Steps,63.166666666666664,1516.0,24
2024-01-21,Sleep,,0.0,8
2024-01-21,Steps,200.96153846153845,5225.0,26
2024-01-22,Sleep,,0.0,7
2024-01-22,Steps,428.16129032258067,13273.0,31
2024-01-23,Sleep,,0.0,6
2024-01-23,Steps,208.36666666666667,6251.0,30
2024-01-24,Sleep,,0.0,3
2024-01-24,Steps,465.9655172413793,13513.0,29
2024-01-25,Sleep,,0.0,5
2024-01-25,Steps,279.1621621621622,10329.0,37
2024-01-26,Sleep,,0.0,5
2024-01-26,Steps,381.8611111111111,13747.0,36
2024-01-27,Sleep,,0.0,10
2024-01-27,Steps,148.22222222222223,5336.0,36
2024-01-28,Sleep,,0.0,10
2024-01-28,Steps,246.93333333333334,7408.0,30
2024-01-29,Sleep,,0.0,5
2024-01-29,Steps,352.6666666666667,14812.0,42
2024-01-30,Sleep,,0.0,9
2024-01-30,Steps,389.4390243902439,15967.0,41
2024-01-31,Sleep,,0.0,8
2024-01-31,Steps,386.0,20072.0,52
2024-02-01,Sleep,,0.0,8
2024-02-01,Steps,206.48648648648648,7640.0,37
2024-02-02,Sleep,,0.0,4
2024-02-02,Steps,450.45714285714286,15766.0,35
2024-02-03,Sleep,,0.0,3
2024-02-03,Steps,219.82978723404256,10332.0,47
2024-02-04,Sleep,,0.0,2
2024-02-04,Steps,345.3103448275862,10014.0,29
2024-02-05,Sleep,,0.0,11
2024-02-05,Steps,308.42105263157896,11720.0,38
2024-02-06,Sleep,,0.0,13
2024-02-06,Steps,386.96774193548384,11996.0,31
2024-02-07,Sleep,,0.0,11
2024-02-07,Steps,317.0425531914894,14901.0,47
2024-02-08,Sleep,,0.0,17
2024-02-08,Steps,319.3829787234043,15011.0,47
2024-02-09,Sleep,,0.0,19
2024-02-09,Steps,330.6,11571.0,35
2024-02-10,Sleep,,0.0,19
2024-02-10,Steps,166.53846153846155,6495.0,39
2024-02-11,Sleep,,0.0,13
2024-02-11,Steps,234.23076923076923,6090.0,26
2024-02-12,Sleep,,0.0,7
2024-02-12,Steps,217.71875,6967.0,32
2024-02-13,Sleep,,0.0,6
2024-02-13,Steps,387.3142857142857,13556.0,35
2024-02-14,Sleep,,0.0,7
2024-02-14,Steps,397.3333333333333,14304.0,36
2024-02-15,Sleep,,0.0,4
2024-02-15,Steps,354.0344827586207,10267.0,29
2024-02-16,Sleep,,0.0,7
2024-02-16,Steps,144.2941176470588,2453.0,17
2024-02-17,Sleep,,0.0,4
2024-02-17,Steps,70.63333333333334,2119.0,30
2024-02-18,Sleep,,0.0,3
2024-02-18,Steps,364.25,10199.0,28
2024-02-19,Sleep,,0.0,1
2024-02-19,Steps,271.9130434782609,6254.0,23
2024-02-20,Sleep,,0.0,7
2024-02-20,Steps,444.2162162162162,16436.0,37
2024-02-21,Sleep,,0.0,10
2024-02-21,Steps,34.76470588235294,591.0,17
2024-02-22,Sleep,,0.0,3
2024-02-22,Steps,290.9642857142857,8147.0,28
2024-02-23,Sleep,,0.0,4
2024-02-23,Steps,503.75,10075.0,20
2024-02-24,Sleep,,0.0,5
2024-02-24,Steps,263.52,6588.0,25
2024-02-25,Sleep,,0.0,8
2024-02-25,Steps,147.9375,2367.0,16
2024-02-26,Sleep,,0.0,5
2024-02-26,Steps,469.36,11734.0,25
2024-02-27,Sleep,,0.0,6
2024-02-27,Steps,312.57142857142856,6564.0,21
2024-02-28,Sleep,,0.0,3
2024-02-28,Steps,481.1515151515151,15878.0,33
2024-02-29,Sleep,,0.0,27
2024-02-29,Steps,236.6153846153846,6152.0,26
2024-03-01,Sleep,,0.0,12
2024-03-01,Steps,75.17857142857143,2105.0,28
2024-03-02,Sleep,,0.0,11
2024-03-02,Steps,90.35714285714286,1265.0,14
2024-03-03,Sleep,,0.0,4
2024-03-03,Steps,140.55555555555554,2530.0,18
2024-03-04,Sleep,,0.0,1
2024-03-04,Steps,359.6333333333333,10789.0,30
2024-03-05,Sleep,,0.0,18
2024-03-05,Steps,349.22222222222223,9429.0,27
2024-03-06,Sleep,,0.0,16
2024-03-06,Steps,347.65384615384613,9039.0,26
2024-03-07,Sleep,,0.0,182
2024-03-07,Steps,454.0,17252.0,38
2024-03-08,Sleep,,0.0,362
2024-03-08,Steps,212.86,10643.0,50
2024-03-09,Sleep,,0.0,60
2024-03-09,Steps,306.46153846153845,11952.0,39
2024-03-10,Sleep,,0.0,58
2024-03-10,Steps,413.88235294117646,14072.0,34
2024-03-11,Sleep,,0.0,13
2024-03-11,Steps,328.75,11835.0,36
2024-03-12,Sleep,,0.0,51
2024-03-12,Steps,61.214285714285715,857.0,14
2024-03-13,Sleep,,0.0,66
2024-03-13,Steps,251.6551724137931,7298.0,29
2024-03-14,Sleep,,0.0,3
2024-03-14,Steps,48.833333333333336,879.0,18
2024-03-15,Sleep,,0.0,4
2024-03-15,Steps,229.16216216216216,8479.0,37
2024-03-16,Sleep,,0.0,28
2024-03-16,Steps,268.76190476190476,11288.0,42
2024-03-17,Sleep,,0.0,13
2024-03-17,Steps,45.18181818181818,1988.0,44
2024-03-18,Sleep,,0.0,4
2024-03-18,Steps,279.4864864864865,10341.0,37
2024-03-19,Sleep,,0.0,7
2024-03-19,Steps,223.80645161290323,6938.0,31
2024-03-20,Sleep,,0.0,13
2024-03-20,Steps,234.16666666666666,5620.0,24
2024-03-21,Sleep,,0.0,3
2024-03-21,Steps,253.24324324324326,9370.0,37
2024-03-22,Sleep,,0.0,7
2024-03-22,Steps,93.5,2431.0,26
2024-03-23,Sleep,,0.0,6
2024-03-23,Steps,318.6470588235294,10834.0,34
2024-03-24,Sleep,,0.0,15
2024-03-24,Steps,43.774193548387096,1357.0,31
2024-03-25,Sleep,,0.0,3
2024-03-25,Steps,305.46875,9775.0,32
2024-03-26,Sleep,,0.0,15
2024-03-26,Steps,59.875,1916.0,32
2024-03-27,Sleep,,0.0,9
2024-03-27,Steps,58.83870967741935,1824.0,31
2024-03-28,Sleep,,0.0,5
2024-03-28,Steps,156.375,6255.0,40
2024-03-29,Sleep,,0.0,55
2024-03-29,Steps,48.0,1344.0,28
2024-03-30,Sleep,,0.0,12
2024-03-30,Steps,145.60526315789474,5533.0,38
2024-03-31,Sleep,,0.0,25
2024-03-31,Steps,144.1086956521739,6629.0,46
2024-04-01,Sleep,,0.0,91
2024-04-01,Steps,160.91836734693877,7885.0,49
2024-04-02,Sleep,,0.0,12
2024-04-02,Steps,52.63636363636363,1158.0,22
2024-04-03,Sleep,,0.0,25
2024-04-03,Steps,59.56521739130435,1370.0,23
2024-04-04,Sleep,,0.0,10
2024-04-04,Steps,160.76666666666668,4823.0,30
2024-04-05,Sleep,,0.0,30
2024-04-05,Steps,179.02777777777777,6445.0,36
2024-04-06,Sleep,,0.0,26
2024-04-06,Steps,62.95,1259.0,20
2024-04-07,Sleep,,0.0,18
2024-04-07,Steps,50.09090909090909,1653.0,33
2024-04-08,Sleep,,0.0,5
2024-04-08,Steps,291.55555555555554,13120.0,45
2024-04-09,Sleep,,0.0,21
2024-04-09,Steps,102.77777777777777,3700.0,36
2024-04-10,Sleep,,0.0,11
2024-04-10,Steps,163.3030303030303,5389.0,33
2024-04-11,Sleep,,0.0,10
2024-04-11,Steps,151.025,6041.0,40
2024-04-12,Sleep,,0.0,20
2024-04-12,Steps,103.04444444444445,4637.0,45
2024-04-13,Sleep,,0.0,36
2024-04-13,Steps,174.06666666666666,7833.0,45
2024-04-14,Sleep,,0.0,19
2024-04-14,Steps,47.80952380952381,1004.0,21
2024-04-15,Sleep,,0.0,27
2024-04-15,Steps,77.89285714285714,2181.0,28
2024-04-16,Sleep,,0.0,16
2024-04-16,Steps,249.51724137931035,7236.0,29
2024-04-17,Sleep,,0.0,9
2024-04-17,Steps,355.1666666666667,12786.0,36
2024-04-18,Sleep,,0.0,21
2024-04-18,Steps,71.48648648648648,2645.0,37
2024-04-19,Sleep,,0.0,10
2024-04-19,Steps,353.3333333333333,14840.0,42
2024-04-20,Sleep,,0.0,95
2024-04-20,Steps,153.85714285714286,5385.0,35
2024-04-21,Sleep,,0.0,63
2024-04-21,Steps,267.741935483871,8300.0,31
2024-04-22,Sleep,,0.0,14
2024-04-22,Steps,280.4864864864865,10378.0,37
2024-04-23,Sleep,,0.0,2
2024-04-23,Steps,176.55555555555554,4767.0,27
2024-04-24,Sleep,,0.0,6
2024-04-24,Steps,65.70833333333333,1577.0,24
2024-04-25,Sleep,,0.0,10
2024-04-25,Steps,52.73076923076923,1371.0,26
2024-04-26,Sleep,,0.0,18
2024-04-26,Steps,119.71153846153847,6225.0,52
2024-04-27,Sleep,,0.0,11
2024-04-27,Steps,40.733333333333334,611.0,15
2024-04-28,Sleep,,0.0,18
2024-04-28,Steps,27.8,834.0,30
2024-04-29,Sleep,,0.0,16
